module,type,name,res_id,src,value,comments
account,model,"ir.model.fields,field_description",account.field_account_tax__active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_tax_template__active,Active,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Active,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_send__active_domain,Active domain,,
account,model,"ir.model.fields,field_description",account.field_account_invoice__activity_ids,Activities,,
account,model,"ir.model.fields,field_description",account.field_account_invoice__activity_state,Activity State,,
account,code,addons/account/static/src/xml/account_payment.xml,17,Add,,openerp-web
account,model_terms,"ir.ui.view,arch_db",account.invoice_form,Add Credit Note,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_refund,Add Credit Note,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_send__add_sign,Add Sign,,
account,model_terms,"ir.ui.view,arch_db",account.onboarding_bank_account_step,Add a bank,,
account,model_terms,"ir.actions.act_window,help",account.action_account_journal_form,Add a journal,,
account,model_terms,"ir.ui.view,arch_db",account.invoice_form,Add a line,,
account,model_terms,"ir.actions.act_window,help",account.action_account_form,Add a new account,,
account,model_terms,"ir.actions.act_window,help",account.account_tag_action,Add a new tag,,
account,model_terms,"ir.ui.view,arch_db",account.invoice_form,Add a note,,
account,model_terms,"ir.ui.view,arch_db",account.res_config_settings_view_form,Add a payment QR code to your invoices,,
account,selection,"account.cash.rounding,strategy",0,Add a rounding line,,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model__has_second_line,Add a second line,,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model_template__has_second_line,Add a second line,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Add a second line,,
account,model_terms,"ir.ui.view,arch_db",account.invoice_form,Add a section,,
account,model_terms,"ir.ui.view,arch_db",account.res_config_settings_view_form,Add an EPC QR code to your invoices so that your customers can pay instantly with their mobile banking application. EPC QR codes are used by many European banks to process SEPA payments.,,
account,model_terms,"ir.ui.view,arch_db",account.view_move_form,Add an internal note...,,
account,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Add an internal note...,,
account,model_terms,"ir.ui.view,arch_db",account.account_invoice_send_wizard_form,Add contacts to notify...,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_send__partner_ids,Additional Contacts,,
account,model,"ir.model.fields,field_description",account.field_account_invoice__comment,Additional Information,,
account,model_terms,"ir.ui.view,arch_db",account.invoice_supplier_form,Additional notes...,,
account,selection,"account.tax,type_tax_use",0,Adjustment,,
account,selection,"account.tax.template,type_tax_use",0,Adjustment,,
account,model,"ir.model.fields,field_description",account.field_tax_adjustments_wizard__tax_id,Adjustment Tax,,
account,model,"ir.model.fields,field_description",account.field_tax_adjustments_wizard__adjustment_type,Adjustment Type,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_form,Advanced Options,,
account,model_terms,"ir.ui.view,arch_db",account.view_tax_form,Advanced Options,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Advanced Settings,,
account,model,"ir.model.fields,field_description",account.field_account_tax__include_base_amount,Affect Base of Subsequent Taxes,,
account,model,"ir.model.fields,field_description",account.field_account_tax_template__include_base_amount,Affect Subsequent Taxes,,
account,model,"ir.actions.report,name",account.action_report_aged_partner_balance,Aged Partner Balance,,
account,model,"ir.model,name",account.model_report_account_report_agedpartnerbalance,Aged Partner Balance Report,,
account,model,"ir.model.fields,field_description",account.field_account_journal__alias_id,Alias,,
account,model,"ir.model.fields,field_description",account.field_account_journal__alias_name,Alias Name for Vendor Bills,,
account,model,"ir.model.fields,field_description",account.field_account_journal__alias_domain,Alias domain,,
account,selection,"account.common.journal.report,target_move",0,All Entries,,
account,selection,"account.common.report,target_move",0,All Entries,,
account,selection,"account.print.journal,target_move",0,All Entries,,
account,model_terms,"ir.ui.view,arch_db",account.report_journal,All Entries,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement__all_lines_reconciled,All Lines Reconciled,,
account,selection,"account.common.journal.report,target_move",0,All Posted Entries,,
account,selection,"account.common.report,target_move",0,All Posted Entries,,
account,selection,"account.print.journal,target_move",0,All Posted Entries,,
account,model_terms,"ir.ui.view,arch_db",account.report_journal,All Posted Entries,,
account,code,addons/account/static/src/xml/account_reconciliation.xml,49,"All invoices and payments have been matched, your accounts' balances are clean.",,openerp-web
account,model,"ir.model.fields,help",account.field_account_move__state,"All manually created new journal entries are usually in the status 'Unposted', but you can set the option to skip that status on the related journal. In that case, they will behave as journal entries automatically created by the system on document validation (invoices, bank statements...) and will be created in 'Posted' status.",,
account,code,addons/account/models/account_bank_statement.py,248,All the account entries lines must be processed in order to close the statement.,,
account,model,"ir.model.fields,field_description",account.field_account_journal__update_posted,Allow Cancelling Entries,,
account,model,"ir.model.fields,field_description",account.field_account_account_template__reconcile,Allow Invoices & payments Matching,,
account,model,"ir.model.fields,field_description",account.field_res_config_settings__module_product_margin,Allow Product Margin,,
account,model,"ir.model.fields,field_description",account.field_account_account__reconcile,Allow Reconciliation,,
account,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_check_printing,Allow check printing and deposits,,
account,model,"res.groups,name",account.group_cash_rounding,Allow the cash rounding management,,
account,model_terms,"ir.ui.view,arch_db",account.res_config_settings_view_form,Allow to configure taxes using cash basis,,
account,model,"res.groups,name",account.group_fiscal_year,Allow to define fiscal years of more or less than a year,,
account,model_terms,"ir.ui.view,arch_db",account.res_config_settings_view_form,Allows to tag analytic entries and to manage analytic distributions,,
account,model_terms,"ir.ui.view,arch_db",account.res_config_settings_view_form,Allows you to use the analytic accounting.,,
account,code,addons/account/static/src/xml/account_reconciliation.xml,209,Amount,,openerp-web
account,code,addons/account/static/src/xml/account_reconciliation.xml,294,Amount,,openerp-web
account,code,addons/account/static/src/xml/account_reconciliation.xml,311,Amount,,openerp-web
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_line__amount,Amount,,
account,model,"ir.model.fields,field_description",account.field_account_move__amount,Amount,,
account,model,"ir.model.fields,field_description",account.field_account_partial_reconcile__amount,Amount,,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model__match_amount,Amount,,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model_template__match_amount,Amount,,
account,model,"ir.model.fields,field_description",account.field_account_tax__amount,Amount,,
account,model,"ir.model.fields,field_description",account.field_account_tax_template__amount,Amount,,
account,model,"ir.model.fields,field_description",account.field_cash_box_in__amount,Amount,,
account,model,"ir.model.fields,field_description",account.field_cash_box_out__amount,Amount,,
account,model,"ir.model.fields,field_description",account.field_tax_adjustments_wizard__amount,Amount,,
account,model_terms,"ir.ui.view,arch_db",account.invoice_supplier_form,Amount,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_payment_tree,Amount,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Amount,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_supplier_payment_tree,Amount,,
account,model_terms,"ir.ui.view,arch_db",account.view_invoice_tax_form,Amount,,
account,model_terms,"ir.ui.view,arch_db",account.view_invoice_tax_tree,Amount,,
account,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Amount,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_line__price_total,Amount (with Taxes),,
account,model,"ir.model.fields,field_description",account.field_account_invoice_line__price_subtotal,Amount (without Taxes),,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_line__amount_currency,Amount Currency,,
account,model,"ir.model.fields,field_description",account.field_account_move_line__amount_currency,Amount Currency,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_tax__amount_rounding,Amount Delta,,
account,model,"ir.model.fields,field_description",account.field_account_invoice__residual,Amount Due,,
